"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 12:33:19 UTC 2026","Fri Jun 26 12:33:22 UTC 2026","2880","chromium","navigation.spec.ts","Navigation @BAT","","","navbar switches between Home, Movies, Shows, and Live",""
"passed","Fri Jun 26 12:33:20 UTC 2026","Fri Jun 26 12:33:21 UTC 2026","1864","chromium","navigation.spec.ts","Navigation @BAT","","","home page loads with navbar and featured content",""
"passed","Fri Jun 26 12:33:19 UTC 2026","Fri Jun 26 12:33:22 UTC 2026","2530","chromium","navigation.spec.ts","Navigation @BAT","","","tile opens detail page and back returns to browse tab",""
"passed","Fri Jun 26 12:33:20 UTC 2026","Fri Jun 26 12:33:22 UTC 2026","2739","chromium","playback.spec.ts","Playback @BAT","","","play button opens video element on detail page",""
