"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 03:41:47 UTC 2026","Fri Jun 26 03:41:50 UTC 2026","2763","chromium","navigation.spec.ts","Navigation @Smoke","","","Movies tab shows browse rows with playable tiles",""
"passed","Fri Jun 26 03:41:48 UTC 2026","Fri Jun 26 03:41:52 UTC 2026","4460","chromium","playback.spec.ts","Playback @Smoke","","","video starts playing after pressing Play",""
"passed","Fri Jun 26 03:41:48 UTC 2026","Fri Jun 26 03:41:52 UTC 2026","4511","chromium","playback.spec.ts","Playback @Smoke","","","playback pauses and resumes in fullscreen player",""
"passed","Fri Jun 26 03:41:47 UTC 2026","Fri Jun 26 03:41:50 UTC 2026","2343","chromium","navigation.spec.ts","Navigation @Smoke","","","logo returns to home from Movies tab",""
