"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 12:13:45 UTC 2026","Fri Jun 26 12:13:49 UTC 2026","4058","chromium","navigation.spec.ts","Navigation @BAT","","","navbar switches between Home, Movies, Shows, and Live",""
"passed","Fri Jun 26 12:13:45 UTC 2026","Fri Jun 26 12:13:46 UTC 2026","1833","chromium","navigation.spec.ts","Navigation @BAT","","","home page loads with navbar and featured content",""
"passed","Fri Jun 26 12:13:45 UTC 2026","Fri Jun 26 12:13:48 UTC 2026","3676","chromium","playback.spec.ts","Playback @BAT","","","play button opens video element on detail page",""
"passed","Fri Jun 26 12:13:45 UTC 2026","Fri Jun 26 12:13:49 UTC 2026","3978","chromium","navigation.spec.ts","Navigation @BAT","","","tile opens detail page and back returns to browse tab",""
