"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 16:14:10 UTC 2026","Fri Jun 26 16:14:13 UTC 2026","3088","chromium","navigation.spec.ts","Navigation @BAT","","","navbar switches between Home, Movies, Shows, and Live",""
"passed","Fri Jun 26 16:14:10 UTC 2026","Fri Jun 26 16:14:12 UTC 2026","2379","chromium","navigation.spec.ts","Navigation @BAT","","","tile opens detail page and back returns to browse tab",""
"passed","Fri Jun 26 16:14:10 UTC 2026","Fri Jun 26 16:14:13 UTC 2026","3134","chromium","playback.spec.ts","Playback @BAT","","","play button opens video element on detail page",""
"passed","Fri Jun 26 16:14:10 UTC 2026","Fri Jun 26 16:14:12 UTC 2026","1639","chromium","navigation.spec.ts","Navigation @BAT","","","home page loads with navbar and featured content",""
