"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 16:18:41 UTC 2026","Fri Jun 26 16:18:43 UTC 2026","1383","chromium","navigation.spec.ts","Navigation @BAT","","","tile opens detail page and back returns to browse tab",""
"passed","Fri Jun 26 16:18:40 UTC 2026","Fri Jun 26 16:18:41 UTC 2026","1357","chromium","navigation.spec.ts","Navigation @BAT","","","navbar switches between Home, Movies, Shows, and Live",""
"passed","Fri Jun 26 16:18:51 UTC 2026","Fri Jun 26 16:18:53 UTC 2026","1644","chromium","playback.spec.ts","Playback @Regression","","","closing player overlay returns to detail page",""
"passed","Fri Jun 26 16:18:44 UTC 2026","Fri Jun 26 16:18:45 UTC 2026","1069","chromium","navigation.spec.ts","Navigation @Smoke","","","logo returns to home from Movies tab",""
"passed","Fri Jun 26 16:18:43 UTC 2026","Fri Jun 26 16:18:44 UTC 2026","966","chromium","navigation.spec.ts","Navigation @Smoke","","","Movies tab shows browse rows with playable tiles",""
"passed","Fri Jun 26 16:18:47 UTC 2026","Fri Jun 26 16:18:49 UTC 2026","1461","chromium","playback.spec.ts","Playback @Smoke","","","video starts playing after pressing Play",""
"passed","Fri Jun 26 16:18:49 UTC 2026","Fri Jun 26 16:18:50 UTC 2026","1561","chromium","playback.spec.ts","Playback @Smoke","","","playback pauses and resumes in fullscreen player",""
"passed","Fri Jun 26 16:18:50 UTC 2026","Fri Jun 26 16:18:51 UTC 2026","1249","chromium","playback.spec.ts","Playback @Regression","","","e2e autoplay query opens player directly",""
"passed","Fri Jun 26 16:18:46 UTC 2026","Fri Jun 26 16:18:47 UTC 2026","1261","chromium","playback.spec.ts","Playback @BAT","","","play button opens video element on detail page",""
"passed","Fri Jun 26 16:18:38 UTC 2026","Fri Jun 26 16:18:40 UTC 2026","1240","chromium","navigation.spec.ts","Navigation @BAT","","","home page loads with navbar and featured content",""
"passed","Fri Jun 26 16:18:45 UTC 2026","Fri Jun 26 16:18:46 UTC 2026","1021","chromium","navigation.spec.ts","Navigation @Regression","","","detail page shows metadata panels",""
