"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 13:31:07 UTC 2026","Fri Jun 26 13:31:11 UTC 2026","4090","chromium","navigation.spec.ts","Navigation @BAT","","","home page loads with navbar and featured content",""
"passed","Fri Jun 26 13:31:07 UTC 2026","Fri Jun 26 13:31:13 UTC 2026","6103","chromium","navigation.spec.ts","Navigation @BAT","","","navbar switches between Home, Movies, Shows, and Live",""
"passed","Fri Jun 26 13:31:07 UTC 2026","Fri Jun 26 13:31:12 UTC 2026","5178","chromium","playback.spec.ts","Playback @BAT","","","play button opens video element on detail page",""
"passed","Fri Jun 26 13:31:07 UTC 2026","Fri Jun 26 13:31:12 UTC 2026","5528","chromium","navigation.spec.ts","Navigation @BAT","","","tile opens detail page and back returns to browse tab",""
