"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","6","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","catalog video ids are unique","Catalog video ids are unique","**Unit** test in `VideoCatalogTest`

_Verifies:_ Catalog video ids are unique."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","0","","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","QoEQualityCalculatorTest","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","returns good for 0 buffering with 1 error","Returns good for 0 buffering with 1 error","**Unit** test in `QoEQualityCalculatorTest`

_Verifies:_ Returns good for 0 buffering with 1 error."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","7","","com.devopsdays.qoe.player.QoEMetricPayloadTest","QoEMetricPayloadTest","com.devopsdays.qoe.player.QoEMetricPayloadTest","data class equality works","Data class equality works","**Unit** test in `QoEMetricPayloadTest`

_Verifies:_ Data class equality works."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","26","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","findVideo returns matching video","Find video returns matching video","**Unit** test in `VideoCatalogTest`

_Verifies:_ Find video returns matching video."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","0","","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","QoEQualityCalculatorTest","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","negative buffering time treated as excellent","Negative buffering time treated as excellent","**Unit** test in `QoEQualityCalculatorTest`

_Verifies:_ Negative buffering time treated as excellent."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","153","","com.devopsdays.qoe.player.services.QoECollectorTest","QoECollectorTest","com.devopsdays.qoe.player.services.QoECollectorTest","buffering time increases after start-end cycle","Buffering time increases after start end cycle","**Unit** test in `QoECollectorTest`

_Verifies:_ Buffering time increases after start end cycle."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:28 UTC 2026","2423","","com.devopsdays.qoe.player.services.QoECollectorTest","QoECollectorTest","com.devopsdays.qoe.player.services.QoECollectorTest","recording one error increments error count","Recording one error increments error count","**Unit** test in `QoECollectorTest`

_Verifies:_ Recording one error increments error count."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","2","","com.devopsdays.qoe.player.services.QoECollectorTest","QoECollectorTest","com.devopsdays.qoe.player.services.QoECollectorTest","multiple distinct bitrate changes are counted individually","Multiple distinct bitrate changes are counted individually","**Unit** test in `QoECollectorTest`

_Verifies:_ Multiple distinct bitrate changes are counted individually."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","2","","com.devopsdays.qoe.player.services.QoECollectorTest","QoECollectorTest","com.devopsdays.qoe.player.services.QoECollectorTest","switching to a different bitrate increments counter","Switching to a different bitrate increments counter","**Unit** test in `QoECollectorTest`

_Verifies:_ Switching to a different bitrate increments counter."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","2","","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","QoEQualityCalculatorTest","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","returns excellent just below 2 second threshold","Returns excellent just below 2 second threshold","**Unit** test in `QoEQualityCalculatorTest`

_Verifies:_ Returns excellent just below 2 second threshold."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","2","","com.devopsdays.qoe.player.services.QoECollectorTest","QoECollectorTest","com.devopsdays.qoe.player.services.QoECollectorTest","initial total buffering time is zero","Initial total buffering time is zero","**Unit** test in `QoECollectorTest`

_Verifies:_ Initial total buffering time is zero."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","0","","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","QoEQualityCalculatorTest","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","returns fair for 5 seconds buffering","Returns fair for 5 seconds buffering","**Unit** test in `QoEQualityCalculatorTest`

_Verifies:_ Returns fair for 5 seconds buffering."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","202","","com.devopsdays.qoe.player.services.QoECollectorTest","QoECollectorTest","com.devopsdays.qoe.player.services.QoECollectorTest","duplicate recordBufferingStart calls do not reset start time","Duplicate record buffering start calls do not reset start time","**Unit** test in `QoECollectorTest`

_Verifies:_ Duplicate record buffering start calls do not reset start time."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","1","","com.devopsdays.qoe.player.QoEMetricPayloadTest","QoEMetricPayloadTest","com.devopsdays.qoe.player.QoEMetricPayloadTest","payload stores platform correctly","Payload stores platform correctly","**Unit** test in `QoEMetricPayloadTest`

_Verifies:_ Payload stores platform correctly."
"passed","Mon Jun 22 03:16:25 UTC 2026","Mon Jun 22 03:16:25 UTC 2026","1","","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","QoEQualityCalculatorTest","com.devopsdays.qoe.player.utils.QoEQualityCalculatorTest","returns poor for 10 seconds buffering","Returns poor for 10 seconds buffering","**Unit** test in `QoEQualityCalculatorTest`

_Verifies:_ Returns poor for 10 seconds buffering."
