"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1225","","updateVideo","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$UpdateVideo","updatesAllFields","updates all mutable fields and returns saved entity",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1224","","deleteVideo","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$DeleteVideo","throwsWhenNotFound","throws VideoNotFoundException when video does not exist",""
"passed","Fri Jun 26 03:44:24 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","23","","getAllVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetAllVideos","returnsEmptyList","returns empty list when repository is empty",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1200","","searchVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$SearchVideos","returnsAllWhenNullQuery","returns all active videos when query is null",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1229","","getByCategory","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetByCategory","delegatesToRepository","delegates category string to repository.findByCategoryIgnoreCaseAndActiveTrue",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1225","","updateVideo","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$UpdateVideo","throwsWhenNotFound","throws VideoNotFoundException when video does not exist",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1232","","createVideo","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$CreateVideo","persistsVideo","persists a new video and returns the saved entity",""
"passed","Fri Jun 26 03:44:24 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","27","","searchVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$SearchVideos","returnsAllWhenBlankQuery","returns all active videos when query is blank",""
"passed","Fri Jun 26 03:44:24 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","13","","getVideoById","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetVideoById","returnsEmptyForInactiveVideo","returns empty for soft-deleted (inactive) video",""
"passed","Fri Jun 26 03:44:24 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","10","","getVideoById","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetVideoById","returnsEmptyWhenNotFound","returns empty when video ID is not found",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1229","","getAllVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetAllVideos","returnsActiveVideos","returns only active videos",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1219","","deleteVideo","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$DeleteVideo","setsActiveFalse","sets active=false and saves the entity",""
"passed","Fri Jun 26 03:44:24 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","11","","getVideoById","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetVideoById","returnsVideoWhenFoundAndActive","returns video when found and active",""
"passed","Fri Jun 26 03:44:24 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","22","","searchVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$SearchVideos","delegatesToRepository","delegates trimmed query to repository.search",""
"passed","Fri Jun 26 03:44:23 UTC 2026","Fri Jun 26 03:44:24 UTC 2026","1171","","createVideo","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$CreateVideo","throwsWhenDuplicate","throws IllegalArgumentException when videoId already exists",""
