"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","319","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_initialErrors_isEmpty","Initial errors is empty","**Unit** test in `QoECollectorTests`

_Verifies:_ Initial errors is empty."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","43","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_exactly2SecondsBufferingIsGood","Exactly2 seconds buffering is good","**Unit** test in `RegressionTests`

_Verifies:_ Exactly2 seconds buffering is good."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","53","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_multipleErrors_areAllTracked","Multiple errors are all tracked","**Unit** test in `QoECollectorTests`

_Verifies:_ Multiple errors are all tracked."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","47","","TestResults","QoEQualityCalculatorTests","QoePlayerTests.QoEQualityCalculatorTests","test_fiveErrorsMakesPoorRegardlessOfBuffering","Five errors makes poor regardless of buffering","**Unit** test in `QoEQualityCalculatorTests`

_Verifies:_ Five errors makes poor regardless of buffering."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","37","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_appleAdvancedVideoHasExpectedTitle","Apple advanced video has expected title","**Unit** test in `VideoCatalogTests`

_Verifies:_ Apple advanced video has expected title."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","40","","TestResults","SmokeTests","QoePlayerTests.SmokeTests","test_smoke_catalogSubtitlesAreNonBlank","Catalog subtitles are non blank","**Unit** test in `SmokeTests`

_Verifies:_ Catalog subtitles are non blank."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","42","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_findVideoIsCaseSensitive","Find video is case sensitive","**Unit** test in `RegressionTests`

_Verifies:_ Find video is case sensitive."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","37","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_allVideosHaveNonBlankHLSUrls","All videos have non blank HLS urls","**Unit** test in `VideoCatalogTests`

_Verifies:_ All videos have non blank HLS urls."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","37","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_baselineVideoHasExpectedHLSUrl","Baseline video has expected HLS URL","**Unit** test in `VideoCatalogTests`

_Verifies:_ Baseline video has expected HLS URL."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","42","","TestResults","SmokeTests","QoePlayerTests.SmokeTests","test_smoke_qualityDropsToGoodWithModeratebuffering","Quality drops to good with moderatebuffering","**Unit** test in `SmokeTests`

_Verifies:_ Quality drops to good with moderatebuffering."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","41","","TestResults","SmokeTests","QoePlayerTests.SmokeTests","test_smoke_qualityDropsWithErrors","Quality drops with errors","**Unit** test in `SmokeTests`

_Verifies:_ Quality drops with errors."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","53","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_recordBufferingEnd_withoutStart_doesNotCrash","Record buffering end without start does not crash","**Unit** test in `QoECollectorTests`

_Verifies:_ Record buffering end without start does not crash."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","50","","TestResults","QoEQualityCalculatorTests","QoePlayerTests.QoEQualityCalculatorTests","test_good_zeroBufferingOneError","Good zero buffering one error","**Unit** test in `QoEQualityCalculatorTests`

_Verifies:_ Good zero buffering one error."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","224","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_sessionIdIsNotEmpty","Session id is not empty","**Unit** test in `BATTests`

_Verifies:_ Session id is not empty."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","224","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_bufferingTime_increasesAfterStartEndCycle","Buffering time increases after start end cycle","**Unit** test in `QoECollectorTests`

_Verifies:_ Buffering time increases after start end cycle."
"passed","Sun Jun 21 20:07:51 UTC 2026","Sun Jun 21 20:07:51 UTC 2026","66","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_recordError_storesCorrectMessage","Record error stores correct message","**Unit** test in `QoECollectorTests`

_Verifies:_ Record error stores correct message."
