"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","88","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_allVideosHaveNonBlankHLSUrls","All videos have non blank HLS urls","**Unit** test in `VideoCatalogTests`

_Verifies:_ All videos have non blank HLS urls."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","60","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_exactly2SecondsBufferingIsGood","Exactly2 seconds buffering is good","**Unit** test in `RegressionTests`

_Verifies:_ Exactly2 seconds buffering is good."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","67","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_multipleDistinctBitrateChanges_countedIndividually","Multiple distinct bitrate changes counted individually","**Unit** test in `QoECollectorTests`

_Verifies:_ Multiple distinct bitrate changes counted individually."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","71","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_bufferingEndWithoutStartLeavesTimeAtZero","Buffering end without start leaves time at zero","**Unit** test in `RegressionTests`

_Verifies:_ Buffering end without start leaves time at zero."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","85","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_catalogHasExpectedSize","Catalog has expected size","**Unit** test in `BATTests`

_Verifies:_ Catalog has expected size."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","85","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_collectorCreatesWithVideoId","Collector creates with video id","**Unit** test in `BATTests`

_Verifies:_ Collector creates with video id."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","111","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_allCatalogVideosHaveM3u8Urls","All catalog videos have m3u8 urls","**Unit** test in `BATTests`

_Verifies:_ All catalog videos have m3u8 urls."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","69","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_recordError_incrementsErrorCount","Record error increments error count","**Unit** test in `QoECollectorTests`

_Verifies:_ Record error increments error count."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","74","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_initialErrors_isEmpty","Initial errors is empty","**Unit** test in `QoECollectorTests`

_Verifies:_ Initial errors is empty."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","85","","TestResults","SmokeTests","QoePlayerTests.SmokeTests","test_smoke_qualityDropsToFairWithHighBuffering","Quality drops to fair with high buffering","**Unit** test in `SmokeTests`

_Verifies:_ Quality drops to fair with high buffering."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","72","","TestResults","BATTests","QoePlayerTests.BATTests","test_bat_sessionIdStartsWithIosPrefix","Session id starts with iOS prefix","**Unit** test in `BATTests`

_Verifies:_ Session id starts with iOS prefix."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","86","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_justBelow2SecondsIsExcellent","Just below2 seconds is excellent","**Unit** test in `RegressionTests`

_Verifies:_ Just below2 seconds is excellent."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","114","","TestResults","SmokeTests","QoePlayerTests.SmokeTests","test_smoke_errorsPreserveOrderOfRecording","Errors preserve order of recording","**Unit** test in `SmokeTests`

_Verifies:_ Errors preserve order of recording."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","86","","TestResults","RegressionTests","QoePlayerTests.RegressionTests","test_regression_findVideoWithEmptyString_returnsNil","Find video with empty string returns nil","**Unit** test in `RegressionTests`

_Verifies:_ Find video with empty string returns nil."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","73","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_multipleErrors_areAllTracked","Multiple errors are all tracked","**Unit** test in `QoECollectorTests`

_Verifies:_ Multiple errors are all tracked."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","58","","TestResults","QoECollectorTests","QoePlayerTests.QoECollectorTests","test_sessionId_containsVideoIdTimestamp","Session id contains video id timestamp","**Unit** test in `QoECollectorTests`

_Verifies:_ Session id contains video id timestamp."
"passed","Mon Jun 22 01:42:12 UTC 2026","Mon Jun 22 01:42:12 UTC 2026","66","","TestResults","VideoCatalogTests","QoePlayerTests.VideoCatalogTests","test_appleAdvancedVideoHasExpectedTitle","Apple advanced video has expected title","**Unit** test in `VideoCatalogTests`

_Verifies:_ Apple advanced video has expected title."
