"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:06 UTC 2026","2146","","getAllVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetAllVideos","returnsActiveVideos","returns only active videos",""
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:04 UTC 2026","7","","Platform","","com.devopsdays.qoe.api.unit.platform.PlatformTest","fromKeyThrowsOnNull","fromKey(null) throws IllegalArgumentException",""
"passed","Mon Jun 22 01:49:07 UTC 2026","Mon Jun 22 01:49:07 UTC 2026","11","","PipelineAcceptanceService","","com.devopsdays.qoe.api.unit.pipeline.PipelineAcceptanceServiceTest","recordPlatformAcceptsAllKnownPlatforms","recordPlatform accepts all known platform keys recordPlatform accepts desktop_linux",""
"passed","Mon Jun 22 01:49:07 UTC 2026","Mon Jun 22 01:49:07 UTC 2026","31","","PipelineAcceptanceService","","com.devopsdays.qoe.api.unit.pipeline.PipelineAcceptanceServiceTest","recordPlatformAcceptsAllKnownPlatforms","recordPlatform accepts all known platform keys recordPlatform accepts lgtv",""
"passed","Mon Jun 22 01:49:06 UTC 2026","Mon Jun 22 01:49:06 UTC 2026","30","","searchVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$SearchVideos","returnsAllWhenBlankQuery","returns all active videos when query is blank",""
"passed","Mon Jun 22 01:49:06 UTC 2026","Mon Jun 22 01:49:06 UTC 2026","17","","getAllVideos","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetAllVideos","returnsEmptyList","returns empty list when repository is empty",""
"passed","Mon Jun 22 01:49:07 UTC 2026","Mon Jun 22 01:49:07 UTC 2026","31","","PipelineAcceptanceService","","com.devopsdays.qoe.api.unit.pipeline.PipelineAcceptanceServiceTest","recordPlatformAcceptsAllKnownPlatforms","recordPlatform accepts all known platform keys recordPlatform accepts androidtablet",""
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:04 UTC 2026","3","","Platform","","com.devopsdays.qoe.api.unit.platform.PlatformTest","fromKeyRoundTrips","fromKey resolves every platform back to itself fromKey(LG_TV) round-trips",""
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:04 UTC 2026","11","","Platform","","com.devopsdays.qoe.api.unit.platform.PlatformTest","fromKeyIsCaseInsensitive","fromKey is case-insensitive fromKey upper/mixed case 'ANDROIDTV'",""
"passed","Mon Jun 22 01:49:05 UTC 2026","Mon Jun 22 01:49:05 UTC 2026","1","","Platform","","com.devopsdays.qoe.api.unit.platform.PlatformTest","fromKeyIsCaseInsensitive","fromKey is case-insensitive fromKey upper/mixed case 'ANDROIDPHONE'",""
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:04 UTC 2026","10","","Platform","","com.devopsdays.qoe.api.unit.platform.PlatformTest","fromKeyRoundTrips","fromKey resolves every platform back to itself fromKey(WEB) round-trips",""
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:06 UTC 2026","2386","","PipelineAcceptanceService","","com.devopsdays.qoe.api.unit.pipeline.PipelineAcceptanceServiceTest","recordPlatformAcceptsAllKnownPlatforms","recordPlatform accepts all known platform keys recordPlatform accepts chromecast",""
"passed","Mon Jun 22 01:49:07 UTC 2026","Mon Jun 22 01:49:07 UTC 2026","12","","PipelineAcceptanceService","","com.devopsdays.qoe.api.unit.pipeline.PipelineAcceptanceServiceTest","recordPlatformAcceptsAllKnownPlatforms","recordPlatform accepts all known platform keys recordPlatform accepts desktop_windows",""
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:06 UTC 2026","2401","","PipelineAcceptanceService","","com.devopsdays.qoe.api.unit.pipeline.PipelineAcceptanceServiceTest","recordPlatformRejectsUnknownName","recordPlatform throws IllegalArgumentException for unknown key 'tvos'",""
"passed","Mon Jun 22 01:49:05 UTC 2026","Mon Jun 22 01:49:06 UTC 2026","1680","","getByCategory","","com.devopsdays.qoe.api.unit.video.VideoServiceTest$GetByCategory","delegatesToRepository","delegates category string to repository.findByCategoryIgnoreCaseAndActiveTrue",""
"passed","Mon Jun 22 01:49:05 UTC 2026","Mon Jun 22 01:49:05 UTC 2026","5","","Platform","","com.devopsdays.qoe.api.unit.platform.PlatformTest","fromKeyIsCaseInsensitive","fromKey is case-insensitive fromKey upper/mixed case 'Androidphone'",""
"passed","Mon Jun 22 01:49:07 UTC 2026","Mon Jun 22 01:49:07 UTC 2026","17","","PipelineAcceptanceService","","com.devopsdays.qoe.api.unit.pipeline.PipelineAcceptanceServiceTest","recordPlatformAcceptsAllKnownPlatforms","recordPlatform accepts all known platform keys recordPlatform accepts samsungtv",""
"passed","Mon Jun 22 01:49:04 UTC 2026","Mon Jun 22 01:49:04 UTC 2026","3","","Platform","","com.devopsdays.qoe.api.unit.platform.PlatformTest","fromKeyRoundTrips","fromKey resolves every platform back to itself fromKey(DESKTOP_MACOS) round-trips",""
